player_name,YEAR,OVERALL,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,label
Hamidou Diallo,2018.0,45,0.6392931392931392,0.7124735729386892,0.5546875,0.6111833550065019,0.6547775730455383,0.17721518987341772,0.3516819571865443,0.18304431599229287,0.44444444444444453,0.29844961240310075,0.3888888888888889,0.6384535005224661,0.34726688102893893,0.44029850746268656,0.5725,0.17687074829931973,0.2026315789473684,0.338,0.08743169398907104,0.27272727272727276,0.3614349775784753,0.17456425238843082,0.3157894736842105,0.3942307692307692,0.2054794520547945,0.3523809523809524,0.7030289482508103,0.2679,0.17757009345794392,0.2,0.8261,0.7457627118644068,0.6466217676200989,0.4518166763978536,0.5098046138705298,0.45287701261363444,0.5328606922415814,0.47461352177111465,0.49078908545456396,0.47217898771806305,0.6209817493310522,0.39473322364213537,0.5340717250289999,0.15041739130434784,0.2614840319077294,9
De'Anthony Melton,2018.0,46,0.6964656964656964,0.7610993657505285,0.49739583333333337,0.6280884265279583,0.6982100552777046,0.25316455696202533,0.4159021406727828,0.43352601156069365,0.5915915915915916,0.29844961240310075,0.33641975308641975,0.7377220480668757,0.2572347266881029,0.292910447761194,0.6375,0.14285714285714285,0.19473684210526315,0.284,0.21311475409836064,0.6212121212121212,0.4233183856502242,0.37801707456895367,0.27125506072874495,0.33974358974358976,0.08904109589041095,0.15873015873015872,0.6998994076226668,0.2549,0.16822429906542055,0.19130434782608696,0.8182,0.7627118644067796,0.5717547335344852,0.42893211351412747,0.5657583464854132,0.6069903366911161,0.6719931244628486,0.5460949455789254,0.6585058202059147,0.6138649769224752,0.678075725410627,0.4906210149730423,0.7066721382412272,0.24154782608695652,0.3161653814415389,10
Keita Bates-Diop,2018.0,48,0.8471933471933472,0.806906272022551,0.7161458333333334,0.7074122236671001,0.7598052118978678,0.24050632911392406,0.7492354740061161,0.2023121387283237,0.3543543543543544,0.43410852713178294,0.4351851851851852,0.8296760710553814,0.5819935691318328,0.6175373134328358,0.68375,0.4489795918367347,0.4842105263157895,0.359,0.3224043715846995,0.24242424242424246,0.24573991031390133,0.1748250936972647,0.3724696356275304,0.4358974358974359,0.6095890410958904,0.6126984126984127,0.7505309042137028,0.4588,0.1588785046728972,0.1565217391304348,0.9444,0.7966101694915254,0.4296901236849845,0.30922058175890693,0.8216395442989575,0.7052406699433733,0.7045978592077505,0.620707393426514,0.6398964245732592,0.7379144175858563,0.8368549804662031,0.7413279030376322,0.6247197341681546,0.2659826086956522,0.6806950649252104,10
Chimezie Metu,2018.0,49,0.7463617463617463,0.7766032417195208,0.6536458333333334,0.6996098829648894,0.7555935772571729,0.3080168776371308,0.6483180428134556,0.1926782273603083,0.4534534534534535,0.43023255813953487,0.4691358024691358,0.7628004179728318,0.6205787781350482,0.6567164179104478,0.685,0.08163265306122448,0.10526315789473684,0.3,0.3442622950819672,0.2272727272727273,0.34798206278026905,0.1508516216733409,0.4939271255060729,0.5769230769230769,0.4863013698630137,0.5428571428571428,0.7533251369174024,0.4128,0.7570093457943925,0.8,0.8804,0.8135593220338984,0.5520213682667703,0.43515741606104136,0.6510252633453604,0.6282603689866335,0.6066214548011564,0.4562660752927784,0.6359972977519425,0.5590697019478995,0.7816283206150668,0.5026216390113062,0.571317708195782,0.3273739130434783,0.5272553092602604,10
Alize Johnson,2018.0,50,0.8128898128898129,0.770260747004933,0.7265625,0.624187256176853,0.6939984206370097,0.48523206751054854,0.9357798165137614,0.3699421965317919,0.47747747747747754,0.4263565891472868,0.44753086419753085,0.7931034482758621,0.4115755627009646,0.46455223880597013,0.6425,0.272108843537415,0.3763157894736842,0.28,0.08196721311475409,0.12121212121212123,0.33183856502242154,0.24586275293219534,0.2591093117408907,0.32051282051282054,0.4383561643835616,0.4666666666666667,0.7082821057337655,0.4324,0.08411214953271028,0.09565217391304348,0.8182,0.8305084745762712,0.5172120243360816,0.4954735036058532,0.6062215173217107,0.5895883402947705,0.602583639346824,0.6127227720114051,0.472456847602991,0.6005125557380897,0.7863461628737892,0.6604790947181556,0.4403700626319221,0.5480869565217391,0.8047880564171148,10
Tony Carr,2018.0,51,0.8627858627858628,0.7892882311486963,0.7682291666666667,0.6267880364109233,0.6939984206370097,0.12658227848101267,0.4097859327217125,0.5645472061657033,0.3873873873873874,0.5697674418604651,0.5679012345679012,0.8349007314524557,0.5048231511254019,0.7406716417910447,0.49375,0.5986394557823129,0.5342105263157895,0.433,0.04918032786885246,0.21212121212121213,0.27533632286995513,0.423526644250278,0.25101214574898784,0.4423076923076923,0.6506849315068494,0.8095238095238095,0.4984911143400022,0.3711,0.028037383177570093,0.02608695652173913,1.0,0.847457627118644,0.6245974575719629,0.4545626645251415,0.7230523532541004,0.5812580404401293,0.6413454176107509,0.6941712800631467,0.45759303219856473,0.6518466713604005,0.8958788643796388,0.7077839083400194,0.48534410312563686,0.15511304347826088,0.3845336672073149,11
Vincent Edwards,2018.0,52,0.7713097713097713,0.821705426356589,0.6276041666666667,0.7074122236671001,0.7730981837325612,0.35443037974683544,0.5688073394495413,0.3294797687861272,0.4684684684684685,0.3875968992248062,0.37037037037037035,0.8704284221525601,0.41479099678456594,0.4664179104477612,0.645,0.3469387755102041,0.3368421052631579,0.398,0.1092896174863388,0.15151515151515152,0.284304932735426,0.2753241756681673,0.3603238866396761,0.42948717948717946,0.273972602739726,0.3619047619047619,0.736895048619649,0.3478,0.09345794392523364,0.09565217391304348,0.9091,0.864406779661017,0.5138615175947163,0.3939476668068223,0.7072739691504881,0.5716698653074371,0.6839334322993985,0.6926715458592193,0.5323321185399046,0.6374594383165142,0.7980429691371226,0.6575338085326572,0.5244422955422242,0.3528,0.5094803137656623,11
Devon Hall,2018.0,53,0.8274428274428275,0.8639887244538407,0.5052083333333334,0.717815344603381,0.7883653593050802,0.05907172995780591,0.45565749235474,0.3776493256262043,0.3273273273273274,0.29457364341085274,0.2623456790123457,0.9341692789968653,0.24115755627009647,0.2966417910447761,0.59,0.3877551020408163,0.3473684210526316,0.432,0.032786885245901634,0.27272727272727276,0.26188340807174887,0.5917196161865534,0.19838056680161945,0.27884615384615385,0.1780821917808219,0.2222222222222222,0.6223315077679669,0.3662,0.028037383177570093,0.02608695652173913,1.0,0.8813559322033898,0.3700760958135589,0.26843329221657847,0.842346662254106,0.5010927881722981,0.7161171966559887,0.669244978065112,0.611124576967581,0.692793553938825,0.8100083977070608,0.6206714612960615,0.6957113825680239,0.06137391304347826,0.36544973394417096,11
Shake Milton,2018.0,54,0.6268191268191269,0.8442565186751233,0.6432291666666666,0.7165149544863458,0.7975783100816004,0.08860759493670886,0.4128440366972477,0.49903660886319845,0.4714714714714715,0.3643410852713178,0.3425925925925926,0.8850574712643678,0.21543408360128619,0.27052238805970147,0.5775,0.38095238095238093,0.3394736842105263,0.434,0.1256830601092896,0.36363636363636365,0.3632286995515695,0.3716142612113347,0.12550607287449392,0.20192307692307693,0.2465753424657534,0.25396825396825395,0.5414105286688276,0.4444,0.009345794392523364,0.017391304347826087,0.5,0.8983050847457628,0.5761205453489916,0.5199004429848771,0.6750003267051546,0.3989799725541055,0.6251532150949294,0.6369370627117643,0.48703345509931084,0.6515785026988969,0.9222768739665864,0.6646307902805071,0.5450778514318527,0.11067826086956521,0.3837179523660473,11
Ray Spalding,2018.0,56,0.7058212058212059,0.7878787878787878,0.6119791666666667,0.7152145643693107,0.7470386943932613,0.5611814345991561,0.6391437308868501,0.18497109826589594,0.4534534534534535,0.28294573643410853,0.35185185185185186,0.6687565308254964,0.572347266881029,0.5932835820895522,0.7000000000000001,0.034013605442176874,0.05,0.263,0.3442622950819672,0.4696969696969697,0.3031390134529148,0.1459608993907735,0.4979757085020243,0.5833333333333334,0.3767123287671233,0.4222222222222222,0.7512015200625908,0.4104,0.411214953271028,0.43478260869565216,0.88,0.9322033898305084,0.37501724716951157,0.27531021894173857,0.7123278431433402,0.6986597330582068,0.7152249394483945,0.5588139588579897,0.7201200855819373,0.6442328091997185,0.6947381323708135,0.5586673488451416,0.6772834174046182,0.545895652173913,0.5243149418091797,12
Kevin Hervey,2018.0,57,0.8316008316008315,0.7589852008456659,0.7682291666666667,0.6723016905071522,0.7274282705975257,0.33755274261603374,0.6146788990825688,0.2928709055876686,0.4654654654654655,0.437984496124031,0.43209876543209874,0.8432601880877744,0.5337620578778135,0.5932835820895522,0.6525,0.5238095238095238,0.5973684210526315,0.339,0.12021857923497269,0.31818181818181823,0.23049327354260088,0.15698618856031016,0.41700404858299595,0.4967948717948718,0.4041095890410959,0.4793650793650794,0.7380127417011288,0.3882,0.16822429906542055,0.17391304347826086,0.9,0.9491525423728814,0.52756813608212,0.4937876502272713,0.6217674983057366,0.6667241401821304,0.5649466364559731,0.5504400401647399,0.4700723877865697,0.5933827739967144,0.8147966555218836,0.6350194963507327,0.4605250273748021,0.40579130434782607,0.5892211820277155,12
Thomas Welsh,2018.0,58,0.840956340956341,0.8520084566596194,0.453125,0.717815344603381,0.7590155304027375,0.38396624472573837,0.7889908256880733,0.15028901734104047,0.2972972972972973,0.18604651162790697,0.17901234567901234,0.8652037617554859,0.3762057877813505,0.4141791044776119,0.65875,0.30612244897959184,0.29473684210526313,0.402,0.1530054644808743,0.16666666666666669,0.15605381165919283,0.2618529727766626,0.16194331983805668,0.19230769230769232,0.5273972602739726,0.5079365079365079,0.7328713535263216,0.4783,0.09345794392523364,0.08695652173913043,1.0,0.9661016949152542,0.6069207359139437,0.4792745649362426,0.6433327200870504,0.6641167563276277,0.6072243143995625,0.559220438912545,0.5339874335791405,0.5719580693108034,0.8400862720961406,0.5734795365837586,0.5001726119251884,0.45850434782608696,0.7789223079038974,12
George King,2018.0,59,0.7297297297297297,0.7561663143058491,0.5859375,0.7048114434330299,0.7561200315872598,0.3037974683544304,0.7094801223241589,0.1579961464354528,0.5375375375375375,0.26356589147286824,0.26851851851851855,0.8171368861024034,0.2572347266881029,0.30223880597014924,0.6174999999999999,0.4217687074829932,0.4131578947368421,0.395,0.14207650273224043,0.16666666666666669,0.24484304932735426,0.10585161460882427,0.19433198380566802,0.2948717948717949,0.2191780821917808,0.21587301587301588,0.576841399351738,0.4638,0.04672897196261682,0.043478260869565216,1.0,0.9830508474576272,0.6247796918158601,0.455118637447865,0.5792234256909886,0.5214687016167506,0.5494854285491053,0.48072683144233297,0.5132589122322945,0.5453833998278965,0.7180091696701943,0.5312605379132315,0.5016709294837285,0.30434782608695654,0.575031537812177,12
Kostas Antetokounmpo,2018.0,60,0.3586278586278586,0.6546863988724454,0.5416666666666667,0.7594278283485045,0.7562516451697815,0.3080168776371308,0.5137614678899083,0.1136801541425819,0.7687687687687689,0.12790697674418605,0.19753086419753085,0.5391849529780565,0.18006430868167203,0.16044776119402984,0.81375,0.013605442176870748,0.039473684210526314,0.133,0.453551912568306,0.15151515151515152,0.568609865470852,0.06452093103051768,0.1862348178137652,0.20192307692307693,0.0684931506849315,0.06984126984126984,0.8033977869676986,0.4348,0.2523364485981308,0.23478260869565218,1.0,1.0,0.7123562627401263,0.5970491587671353,0.23800737779792575,0.24093724603518962,0.40351214938667085,0.19345175130078987,0.5497634458069741,0.3370104044434014,0.3678143532983168,0.2087732609293906,0.5014664226127716,0.1439304347826087,0.19297347029754622,12
Markelle Fultz,2017.0,1,0.7411642411642411,0.8005637773079632,0.8255208333333334,0.6957087126137841,0.7344037904711765,0.16877637130801687,0.4281345565749235,0.6840077071290944,0.4684684684684685,0.42248062015503873,0.5185185185185185,0.67816091954023,0.5048231511254019,0.5839552238805971,0.6275,0.35374149659863946,0.33157894736842103,0.413,0.16939890710382513,0.36363636363636365,0.3434977578475336,0.35806454154006423,0.2874493927125506,0.36538461538461536,0.589041095890411,0.6253968253968254,0.6900637085056442,0.4343,0.1308411214953271,0.13043478260869565,0.9333,0.0,0.8359631470291913,0.6320814311022015,0.523584331145699,0.476565608633616,0.6847906867724042,0.7490879704456246,0.4773396507607731,0.6928864898693577,0.9044486983554055,0.7519147509467163,0.5124772892411101,0.22956521739130437,0.4173424769276006,1
Lonzo Ball,2017.0,2,0.9074844074844074,0.9119097956307258,0.5234375000000001,0.8686605981794537,0.8852329560410634,0.13502109704641352,0.43730886850152906,0.605009633911368,0.5675675675675675,0.2558139534883721,0.30246913580246915,0.7032392894461861,0.3504823151125402,0.27798507462686567,0.9149999999999999,0.54421768707483,0.5105263157894737,0.412,0.11475409836065574,0.42424242424242425,0.25650224215246636,0.5958726326103159,0.3805668016194332,0.3814102564102564,0.10273972602739725,0.08888888888888889,0.8754889907231473,0.5172,0.34579439252336447,0.34782608695652173,0.925,0.01694915254237288,0.5875232023242676,0.4532255396823182,0.7121133171867989,0.7647106806056574,0.7929338229549184,0.8369655216852009,0.5753568735613405,0.7607478682625362,0.8881644490113133,0.7506279142780728,0.6611355006998604,0.15942608695652175,0.48215386658319825,1
Jayson Tatum,2017.0,3,0.6756756756756757,0.7674418604651163,0.6614583333333334,0.659297789336801,0.7450644906554356,0.2067510548523207,0.602446483180428,0.23892100192678228,0.5315315315315315,0.4573643410852713,0.42901234567901236,0.8871473354231975,0.40192926045016075,0.4626865671641791,0.63,0.272108843537415,0.3078947368421053,0.342,0.17486338797814208,0.34848484848484845,0.3417040358744395,0.15789184797942146,0.31983805668016196,0.40064102564102566,0.3150684931506849,0.38412698412698415,0.7007935620878506,0.377,0.16822429906542055,0.1826086956521739,0.8571,0.03389830508474576,0.5035444560437985,0.3182237561849497,0.8164015355267409,0.5809081678462343,0.6501961090710212,0.5680674209189563,0.5990300283822036,0.6257426269263866,0.8426473119513453,0.5803715740880707,0.606933730970534,0.23387826086956523,0.5691033776285462,1
